state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn,dkids,dpost,dkidsdpost,onekid,twokid,onepost,twopost,dpost92,dkidpost92
14,1996,4.300000191,2,1,10745.00956,10745.00956,32,7,1,0,1,1,1,0,1,0,1,1,1
15,1996,5.099999905,1,1,7553.422562,7553.422562,30,7,1,0,1,1,1,1,0,1,0,1,1
16,1996,5.699999809,1,1,16444.8566,10638.62333,39,7,1,5.80623327,1,1,1,1,0,1,0,1,1
21,1996,6.199999809,0,1,10587.4761,3068.833652,24,9,0,7.518642447,0,1,0,0,0,0,0,1,0
22,1996,6.199999809,0,1,10865.71702,7160.611855,40,11,1,3.705105163,0,1,0,0,0,0,0,1,0
23,1996,5.300000191,0,0,5388.871893,0,47,11,0,5.388871893,0,1,0,0,0,0,0,1,0
31,1996,4.900000095,0,0,0,0,20,7,0,0,0,1,0,0,0,0,0,1,0
32,1996,4.099999905,2,0,0,0,34,10,0,0,1,1,1,0,1,0,1,1,1
33,1996,5.300000191,0,0,4910.133843,0,24,11,0,4.910133843,0,1,0,0,0,0,0,1,0
34,1996,4.900000095,0,0,10229.44551,10229.44551,45,11,1,0,0,1,0,0,0,0,0,1,0
35,1996,3.5,0,0,8328.814532,8183.556405,42,10,1,0.145258126,0,1,0,0,0,0,0,1,0
41,1996,4,1,0,6837.361377,0,34,11,0,6.837361377,1,1,1,1,0,1,0,1,1
42,1996,3.799999952,0,0,3682.600382,0,46,7,0,3.682600382,0,1,0,0,0,0,0,1,0
43,1996,4.599999905,0,1,59379.88528,50124.28298,47,0,0,9.255602295,0,1,0,0,0,0,0,1,0
44,1996,3.099999905,0,0,25573.61377,0,53,9,0,25.57361377,0,1,0,0,0,0,0,1,0
45,1996,3.200000048,2,0,3944.474187,225.0478012,28,10,1,3.719426386,1,1,1,0,1,0,1,1,1
46,1996,2.900000095,2,1,26391.96941,26391.96941,49,3,1,0,1,1,1,0,1,0,1,1,1
47,1996,4.5,0,0,9411.089866,9411.089866,52,11,1,0,0,1,0,0,0,0,0,1,0
51,1996,5.199999809,0,1,9040.783939,0,26,11,0,9.040783939,0,1,0,0,0,0,0,1,0
52,1996,4.900000095,0,1,491.0133843,491.0133843,28,0,1,0,0,1,0,0,0,0,0,1,0
53,1996,8.5,0,1,11366.95985,0,47,10,0,11.36695985,0,1,0,0,0,0,0,1,0
54,1996,4.400000095,0,1,12177.13193,2761.950287,23,10,1,9.415181644,0,1,0,0,0,0,0,1,0
55,1996,7.5,0,0,5941.26195,0,52,7,0,5.94126195,0,1,0,0,0,0,0,1,0
56,1996,4.300000191,2,0,4296.367113,4296.367113,33,11,1,0,1,1,1,0,1,0,1,1,1
57,1996,6,0,0,38794.14914,36744.16826,54,7,1,2.04998088,0,1,0,0,0,0,0,1,0
58,1996,4.599999905,2,1,12070.7457,12070.7457,23,0,1,0,1,1,1,0,1,0,1,1,1
59,1996,5.099999905,0,1,32511.22371,0,53,11,0,32.51122371,0,1,0,0,0,0,0,1,0
61,1996,5.599999905,0,0,28591.30019,11252.39006,38,10,0,17.33891013,0,1,0,0,0,0,0,1,0
62,1996,5.199999809,1,0,6935.564054,0,37,9,0,6.935564054,1,1,1,1,0,1,0,1,1
63,1996,5.099999905,1,0,5626.195029,5626.195029,25,9,1,0,1,1,1,1,0,1,0,1,1
64,1996,6.099999905,3,1,2667.839388,0,32,11,0,2.667839388,1,1,1,0,1,0,1,1,1
71,1996,5.400000095,0,0,8304.263862,0,51,7,0,8.304263862,0,1,0,0,0,0,0,1,0
72,1996,6.699999809,0,0,11808.87189,0,29,9,0,11.80887189,0,1,0,0,0,0,0,1,0
73,1996,4.099999905,0,0,6837.361377,0,39,0,0,6.837361377,0,1,0,0,0,0,0,1,0
74,1996,5.599999905,2,1,3011.548757,703.7858509,21,11,1,2.307762906,1,1,1,0,1,0,1,1,1
81,1996,5.300000191,0,0,1227.533461,1227.533461,20,11,1,0,0,1,0,0,0,0,0,1,0
82,1996,5.199999809,1,1,37480.68834,37480.68834,52,7,1,0,1,1,1,1,0,1,0,1,1
83,1996,5,0,0,0,0,38,7,0,0,0,1,0,0,0,0,0,1,0
84,1996,4.199999809,1,1,0,0,33,7,0,0,1,1,1,1,0,1,0,1,1
85,1996,8.100000381,3,1,4091.778203,4091.778203,42,7,1,0,1,1,1,0,1,0,1,1,1
86,1996,5.5,0,1,25111.24283,20458.89101,53,9,1,4.652351816,0,1,0,0,0,0,0,1,0
87,1996,3.5,3,1,10229.44551,10229.44551,28,7,1,0,1,1,1,0,1,0,1,1,1
88,1996,5.400000095,0,0,19039.04398,15344.16826,23,0,0,3.694875717,0,1,0,0,0,0,0,1,0
91,1996,6.5,0,0,73652.00765,73652.00765,20,11,0,0,0,1,0,0,0,0,0,1,0
92,1996,5.900000095,4,0,13093.69025,12684.51243,36,9,1,0.40917782,1,1,1,0,1,0,1,1,1
93,1996,7.199999809,1,1,7723.231358,358.0305927,37,11,0,7.365200765,1,1,1,1,0,1,0,1,1
94,1996,7.800000191,1,1,5114.722753,5114.722753,35,11,1,0,1,1,1,1,0,1,0,1,1
95,1996,6.400000095,5,0,12561.75908,1309.369025,36,10,1,11.25239006,1,1,1,0,1,0,1,1,1
11,1991,7.599999905,0,0,31227.97357,14730.17621,48,11,1,16.49779736,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,0,0,8248.898678,8248.898678,20,10,1,0,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,0,0,16761.76212,0,44,7,0,16.76176212,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,3,0,8046.211454,0,27,10,0,8.046211454,1,0,0,0,1,0,0,0,0
11,1991,7.599999905,0,0,17482.95154,0,48,7,0,17.48295154,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,1,0,4765.506608,0,25,9,0,4.765506608,1,0,0,1,0,0,0,0,0
11,1991,7.599999905,2,0,6405.859031,0,31,10,0,6.405859031,1,0,0,0,1,0,0,0,0
11,1991,7.599999905,1,0,7499.427313,0,27,10,0,7.499427313,1,0,0,1,0,0,0,0,0
11,1991,7.599999905,0,0,54330.78194,17676.21145,44,11,0,36.65457049,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,0,0,7183.612335,0,44,7,0,7.183612335,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,0,0,9630,0,53,7,0,9.63,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,0,0,6143.072687,589.2070485,36,7,1,5.553865639,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,1,1,7424.008811,2121.145374,21,9,1,5.302863436,1,0,0,1,0,0,0,0,0
11,1991,7.599999905,3,0,6405.859031,0,24,11,0,6.405859031,1,0,0,0,1,0,0,0,0
11,1991,7.599999905,0,0,32382.81938,31581.4978,50,11,1,0.801321586,0,0,0,0,0,0,0,0,0
11,1991,7.599999905,1,0,20452.55507,0,48,9,0,20.45255507,1,0,0,1,0,0,0,0,0
11,1991,7.599999905,3,0,7970.792952,7970.792952,39,10,1,0,1,0,0,0,1,0,0,0,0
12,1991,7.199999809,1,0,6740.528634,6740.528634,53,7,1,0,1,0,0,1,0,0,0,0,0
12,1991,7.199999809,0,0,2710.352423,0,37,7,0,2.710352423,0,0,0,0,0,0,0,0,0
12,1991,7.199999809,3,0,8060.352423,0,31,11,0,8.060352423,1,0,0,0,1,0,0,0,0
12,1991,7.199999809,3,0,20612.81938,16497.79736,22,10,0,4.115022026,1,0,0,0,1,0,0,0,0
12,1991,7.199999809,3,0,20612.81938,16497.79736,47,7,1,4.115022026,1,0,0,0,1,0,0,0,0
12,1991,7.199999809,0,0,12962.55507,12962.55507,42,11,1,0,0,0,0,0,0,0,0,0,0
12,1991,7.199999809,2,0,22272.02643,21329.29515,27,11,1,0.942731278,1,0,0,0,1,0,0,0,0
12,1991,7.199999809,2,0,2432.246696,0,29,7,0,2.432246696,1,0,0,0,1,0,0,0,0
12,1991,7.199999809,1,0,3690.792952,0,37,7,0,3.690792952,1,0,0,1,0,0,0,0,0
12,1991,7.199999809,1,0,50282.92952,19886.9163,50,10,1,30.39601322,1,0,0,1,0,0,0,0,0
12,1991,7.199999809,0,0,18656.65198,18618.94273,37,7,1,0.037709251,0,0,0,0,0,0,0,0,0
12,1991,7.199999809,0,0,46853.74449,41861.98238,39,11,1,4.991762115,0,0,0,0,0,0,0,0,0
12,1991,7.199999809,1,0,30.63876652,30.63876652,26,10,1,0,1,0,0,1,0,0,0,0,0
12,1991,7.199999809,2,0,7607.84141,0,26,7,0,7.60784141,1,0,0,0,1,0,0,0,0
12,1991,7.199999809,0,0,8931.200441,2356.828194,44,7,1,6.574372247,0,0,0,0,0,0,0,0,0
12,1991,7.199999809,0,0,11784.14097,11784.14097,51,7,1,0,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,0,0,0,0,41,7,0,0,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,0,0,13521.12335,13514.05286,45,7,1,0.007070485,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,3,0,10648.14978,0,32,11,0,10.64814978,1,0,0,0,1,0,0,0,0
13,1991,6.400000095,0,0,25617.54405,25612.8304,29,7,1,0.004713656,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,1,0,12888.31498,2828.193833,34,7,1,10.06012115,1,0,0,1,0,0,0,0,0
13,1991,6.400000095,0,0,5656.387665,0,53,7,0,5.656387665,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,0,0,12374.52643,12373.34802,22,11,1,0.001178414,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,1,0,43247.79736,43247.79736,21,10,1,0,1,0,0,1,0,0,0,0,0
13,1991,6.400000095,0,0,9726.629956,0,42,7,0,9.726629956,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,1,0,4327.136564,600.9911894,50,11,0,3.726145374,1,0,0,1,0,0,0,0,0
13,1991,6.400000095,2,0,7570.132159,188.5462555,27,10,1,7.381585903,1,0,0,0,1,0,0,0,0
13,1991,6.400000095,0,0,7960.187225,0,50,11,0,7.960187225,0,0,0,0,0,0,0,0,0
13,1991,6.400000095,2,0,8248.898678,8248.898678,45,10,1,0,1,0,0,0,1,0,0,0,0
13,1991,6.400000095,3,0,10676.43172,0,35,7,0,10.67643172,1,0,0,0,1,0,0,0,0
13,1991,6.400000095,0,1,0,0,23,10,0,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,0,24571.11234,21737.02643,30,7,1,2.834085903,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,1,23568.28194,23568.28194,38,7,1,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,25925.11013,25925.11013,47,11,1,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,2,0,6634.471366,0,21,10,0,6.634471366,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,0,24459.163,0,37,7,0,24.459163,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,1,10397.14758,0,40,10,0,10.39714758,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,0,60216.96035,60099.11894,52,7,1,0.11784141,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,1,5472.555066,0,46,9,0,5.472555066,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,2,1,28355,27598.45815,50,0,1,0.75654185,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,1,0,8116.9163,0,42,9,0,8.1169163,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,3,0,942.7312775,0,30,10,0,0.942731278,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,1,6410.572687,4148.017621,36,10,1,2.262555066,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,20421.9163,0,52,0,0,20.4219163,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,1,6306.872247,0,21,7,0,6.306872247,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,1,5892.070485,5892.070485,42,7,1,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,1,14848.01762,14848.01762,36,11,1,0,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,2,1,13437.45595,0,21,9,0,13.43745595,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,2,1,5995.770925,0,34,11,0,5.995770925,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,2,0,0,0,23,11,0,0,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,1,0,9427.312775,9427.312775,47,3,1,0,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,1,7353.303965,0,35,3,0,7.353303965,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,1,12927.20264,0,46,11,0,12.92720264,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,21217.34582,21211.45374,54,7,1,0.00589207,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,2,0,8908.810573,0,39,10,0,8.908810573,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,3,0,24982.37886,18854.62555,30,10,1,6.127753304,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,3,1,8939.449339,0,24,11,0,8.939449339,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,1,0,14140.96916,14140.96916,40,9,1,0,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,1,4987.048458,4574.603524,31,9,1,0.412444934,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,2,0,7424.008811,2474.669604,25,9,1,4.949339207,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,1,0,7935.440529,0,34,11,0,7.935440529,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,0,40223.98678,35616.38767,28,9,1,4.607599119,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,0,41227.9956,26867.84141,26,10,1,14.36015419,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,3,0,11095.94714,0,29,11,0,11.09594714,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,1,2710.352423,0,40,7,0,2.710352423,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,1,14848.01762,10605.72687,51,10,0,4.242290749,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,3464.537445,1696.9163,46,9,0,1.767621145,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,40223.98678,35616.38767,26,9,1,4.607599119,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,13433.92071,7070.484582,40,9,1,6.363436123,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,3,1,8880.528634,0,34,11,0,8.880528634,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,0,46012.35683,36619.21806,22,10,0,9.393138767,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,0,5538.546256,5538.546256,22,10,1,0,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,0,631.629956,0,45,7,0,0.631629956,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,4713.656388,0,38,10,0,4.713656388,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,12962.55507,12962.55507,36,11,1,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,4,0,31640.4185,22154.18502,25,11,1,9.48623348,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,1,11732.29075,10723.56828,24,7,0,1.008722467,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,1,3280.704846,0,21,10,0,3.280704846,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,0,0,0,23,10,0,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,0,39906.99339,24628.85463,53,3,0,15.27813877,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,2,0,33745.06608,18854.62555,38,9,1,14.89044053,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,1,37869.51542,37869.51542,44,11,1,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,55722.48899,3535.242291,27,3,1,52.1872467,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,1,12585.46256,0,38,11,0,12.58546256,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,6,1,22049.30617,1178.414097,31,11,0,20.87089207,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,3,1,9250.550661,0,32,11,0,9.250550661,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,2,1,9375.462555,0,36,3,0,9.375462555,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,0,3558.810573,3535.242291,30,11,1,0.023568282,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,2,0,54692.55507,49964.75771,54,0,1,4.727797357,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,1,4694.801762,0,47,7,0,4.694801762,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,2,0,10134.36123,7070.484582,27,10,1,3.063876652,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,0,3464.537445,1696.9163,26,10,1,1.767621145,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,1,1060.572687,0,21,7,0,1.060572687,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,5,1,18072.15859,18072.15859,37,11,1,0,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,1,0,7070.484582,0,37,10,0,7.070484582,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,0,1,14296.51982,0,45,3,0,14.29651982,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,3,1,2715.066079,0,37,0,0,2.715066079,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,0,35763.68943,35763.68943,20,11,1,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,3,1,8484.581498,0,32,10,0,8.484581498,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,2,1,5716.486784,0,22,10,0,5.716486784,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,0,5577.433921,0,47,11,0,5.577433921,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,1,0,6639.185022,412.4449339,32,11,1,6.226740088,1,0,0,1,0,0,0,0,0
14,1991,9.100000381,2,1,28355,27598.45815,24,7,1,0.75654185,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,3,0,3535.242291,0,24,11,0,3.535242291,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,3,1,8578.854626,0,34,7,0,8.578854626,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,0,102398.293,94273.12775,53,10,1,8.125165198,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,40223.98678,35616.38767,46,3,1,4.607599119,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,2,0,52557.26872,47431.1674,22,3,1,5.126101322,1,0,0,0,1,0,0,0,0
14,1991,9.100000381,0,1,14140.96916,14140.96916,41,0,1,0,0,0,0,0,0,0,0,0,0
14,1991,9.100000381,0,0,18898.22687,18560.02203,22,11,1,0.338204846,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,0,1,12255.50661,12255.50661,21,3,1,0,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,0,0,10978.10573,10624.5815,27,9,1,0.353524229,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,0,1,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,3,1,10591.5859,5361.784141,30,11,1,5.229801762,1,0,0,0,1,0,0,0,0
15,1991,8.600000381,1,0,45506.81718,34294.20705,50,7,1,11.21261013,1,0,0,1,0,0,0,0,0
15,1991,8.600000381,0,0,24690.13216,14247.02643,21,11,1,10.44310573,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,0,0,128229.13,107471.3656,28,7,0,20.75776432,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,0,0,9073.788546,8917.059471,22,11,1,0.156729075,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,0,1,11094.76872,11094.76872,22,10,1,0,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,1,1,13070.96916,12685.62775,24,7,1,0.38534141,1,0,0,1,0,0,0,0,0
15,1991,8.600000381,1,1,4525.110132,0,26,3,0,4.525110132,1,0,0,1,0,0,0,0,0
15,1991,8.600000381,2,0,7834.096916,0,28,9,0,7.834096916,1,0,0,0,1,0,0,0,0
15,1991,8.600000381,0,1,21178.45815,20589.2511,37,7,1,0.589207048,0,0,0,0,0,0,0,0,0
15,1991,8.600000381,2,0,8541.145374,0,30,10,0,8.541145374,1,0,0,0,1,0,0,0,0
15,1991,8.600000381,2,0,8187.621145,0,34,10,0,8.187621145,1,0,0,0,1,0,0,0,0
16,1991,6.800000191,1,1,13787.44493,13787.44493,31,11,1,0,1,0,0,1,0,0,0,0,0
16,1991,6.800000191,0,1,85783.8326,78477.6652,51,7,1,7.306167401,0,0,0,0,0,0,0,0,0
16,1991,6.800000191,1,1,7763.392071,0,20,11,0,7.763392071,1,0,0,1,0,0,0,0,0
16,1991,6.800000191,2,1,8248.898678,4713.656388,26,11,1,3.535242291,1,0,0,0,1,0,0,0,0
16,1991,6.800000191,2,1,24247.04846,20033.03965,41,7,1,4.214008811,1,0,0,0,1,0,0,0,0
16,1991,6.800000191,1,0,37355.72687,37355.72687,20,11,1,0,1,0,0,1,0,0,0,0,0
16,1991,6.800000191,2,0,5016.508811,0,26,10,0,5.016508811,1,0,0,0,1,0,0,0,0
16,1991,6.800000191,2,1,9439.096916,9427.312775,28,9,1,0.011784141,1,0,0,0,1,0,0,0,0
16,1991,6.800000191,1,1,5755.374449,0,29,7,0,5.755374449,1,0,0,1,0,0,0,0,0
16,1991,6.800000191,0,0,25335.90308,24746.69604,51,10,1,0.589207048,0,0,0,0,0,0,0,0,0
16,1991,6.800000191,0,0,1767.621145,0,42,7,0,1.767621145,0,0,0,0,0,0,0,0,0
16,1991,6.800000191,3,0,11312.77533,0,25,11,0,11.31277533,1,0,0,0,1,0,0,0,0
16,1991,6.800000191,0,1,15404.22908,7188.325991,42,10,1,8.215903084,0,0,0,0,0,0,0,0,0
16,1991,6.800000191,0,0,31699.33921,30638.76652,28,11,1,1.060572687,0,0,0,0,0,0,0,0,0
16,1991,6.800000191,0,1,17096.43172,17096.43172,46,11,1,0,0,0,0,0,0,0,0,0,0
16,1991,6.800000191,1,1,13568.25991,13568.25991,52,7,1,0,1,0,0,1,0,0,0,0,0
16,1991,6.800000191,3,1,9474.449339,0,22,11,0,9.474449339,1,0,0,0,1,0,0,0,0
16,1991,6.800000191,1,1,7636.123348,0,23,11,0,7.636123348,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,2,0,7356.839207,392.4118943,23,10,1,6.964427313,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,1,41244.49339,41244.49339,46,11,1,0,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,0,1,86318.8326,80132.15859,51,11,1,6.186674009,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,2,1,4157.444934,0,26,11,0,4.157444934,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,2,1,5317.004405,0,26,11,0,5.317004405,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,1,2445.209251,0,40,10,0,2.445209251,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,3,1,48197.13656,41244.49339,47,11,1,6.952643172,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,2,1,10238.06167,0,45,7,0,10.23806167,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,2,1,5727.092511,0,28,7,0,5.727092511,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,3,1,10414.82379,0,30,9,0,10.41482379,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,4,1,6193.744493,1649.779736,30,0,1,4.543964758,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,1,25645.82599,19684.22908,46,7,0,5.961596916,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,2,1,7629.052863,0,30,7,0,7.629052863,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,0,36530.837,36530.837,20,11,1,0,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,1,1,10652.86344,10605.72687,49,11,1,0.047136564,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,0,0,1683.953745,0,52,0,0,1.683953745,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,2,0,7306.167401,7306.167401,23,10,1,0,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,2,1,8145.198238,0,29,7,0,8.145198238,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,3,1,8739.118943,0,35,7,0,8.739118943,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,2,1,7466.431718,0,32,7,0,7.466431718,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,2,1,6617.973568,0,25,7,0,6.617973568,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,3,1,7659.69163,0,26,10,0,7.65969163,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,3,1,5317.004405,0,37,7,0,5.317004405,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,2,1,9531.013216,0,35,10,0,9.531013216,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,1,1,11680.44053,0,40,7,0,11.68044053,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,4,1,13601.25551,0,37,7,0,13.60125551,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,1,1,7070.484582,0,23,7,0,7.070484582,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,3,1,13716.74009,1319.823789,33,11,0,12.3969163,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,1,8625.991189,0,52,10,0,8.625991189,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,0,1,4713.656388,0,44,11,0,4.713656388,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,1,0,96335.35242,96040.7489,25,11,1,0.294603524,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,3,1,8739.118943,0,36,11,0,8.739118943,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,1,0,0,49,10,0,0,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,2,1,4100.881057,0,33,7,0,4.100881057,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,0,0,12062.2467,0,46,9,0,12.0622467,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,0,0,23568.28194,23568.28194,45,10,1,0,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,1,0,36177.31277,30638.76652,27,10,1,5.538546256,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,4,0,0,0,32,7,0,0,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,1,1,6257.378855,0,40,10,0,6.257378855,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,0,0,5892.070485,5892.070485,23,11,1,0,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,6,1,595.0991189,0,33,3,0,0.595099119,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,3,1,3464.537445,0,26,7,0,3.464537445,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,1,1,6740.528634,0,22,10,0,6.740528634,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,0,1,54360.24229,46547.35683,31,7,1,7.812885463,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,1,1,6617.973568,0,30,11,0,6.617973568,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,0,0,24746.69604,24746.69604,36,11,1,0,0,0,0,0,0,0,0,0,0
21,1991,7.300000191,1,1,2941.321586,0,21,9,0,2.941321586,1,0,0,1,0,0,0,0,0
21,1991,7.300000191,2,1,39106.85022,14140.96916,38,7,1,24.96588106,1,0,0,0,1,0,0,0,0
21,1991,7.300000191,6,0,11312.77533,0,33,10,0,11.31277533,1,0,0,0,1,0,0,0,0
